"id_links","movieId","imdbId","tmdbId"
9233,27204,189456,10205
9234,27205,189630,40476
9235,27212,191996,18394
9236,27213,192455,31774
9237,27215,193741,35735
9238,27216,195855,38203
9239,27217,195909,19362
9240,27220,196267,5458
9241,27221,197213,31161
9242,27223,197569,65296
9243,27232,200472,32067
9244,27234,201290,32306
9245,27235,201394,66668
9246,27236,201517,72490
9247,27238,202381,10482
9248,27239,202711,107942
9249,27246,206036,28031
9250,27249,206367,54491
9251,27251,207275,110147
9252,27253,208185,15653
9253,27255,209463,43423
9254,27261,211387,12480
9255,27263,212132,13439
9256,27266,212712,844
9257,27268,212830,29512
9258,27271,213682,97206
9259,27273,213905,101338
9260,27274,214605,23985
9261,27276,216165,2463
9262,27277,216417,16874
9263,27291,219887,274669
9264,27292,221069,32166
9265,27293,221581,204839
9266,27297,222293,38987
9267,27298,222368,9439
9268,27302,225535,52666
9269,27304,226872,71138
9270,27305,226874,39872
9271,27306,230025,53048
9272,27307,230575,22616
9273,27309,231971,20160
9274,27310,232632,28943
9275,27311,233298,16234
9276,27313,234041,82550
9277,27315,234837,11599
9278,27316,235154,33253
9279,27317,235198,11075
9280,27320,235618,16171
9281,27321,236285,33355
9282,27322,236576,49671
9283,27326,238936,15917
9284,27327,239641,10706
9285,27328,239655,36246
9286,27329,239894,17208
9287,27332,240793,26245
9288,27334,240912,62529
9289,27338,242527,467
9290,27340,242888,25988
9291,27343,243554,73952
9292,27344,243558,19738
9293,27345,243575,16435
9294,27347,243931,26014
9295,27348,244092,45418
9296,27350,244353,15024
9297,27351,244870,11366
9298,27356,246593,89823
9299,27357,246692,10751
9300,27359,246875,38294
9301,27360,247645,18836
9302,27362,248126,10757
9303,27365,248928,55256
9304,27366,249241,23160
9305,27368,250223,2899
9306,27369,250440,44756
9307,27370,250491,18088
9308,27372,250798,31010
9309,27373,250934,20536
9310,27376,251447,3577
9311,27378,251806,27259
9312,27382,253881,
9313,27391,257850,19448
9314,27392,258100,14923
9315,27395,260054,32248
9316,27396,260924,47115
9317,27397,260991,2440
9318,27402,264508,10836
9319,27408,265651,10955
9320,27410,266425,12900
9321,27411,266555,37998
9322,27416,269389,10978
9323,27420,270688,81540
9324,27423,271383,40096
9325,27426,271946,11847
9326,27431,273069,52999
9327,27432,273108,41714
9328,27434,273517,11056
9329,27436,273822,27967
9330,27441,275230,919
9331,27444,275764,57558
9332,27445,275947,13437
9333,27447,276515,55852
9334,27449,276820,211
9335,27450,276830,10046
9336,27451,276935,27245
9337,27454,278597,6382
9338,27455,279112,36243
9339,27456,280105,45538
9340,27457,280462,48843
9341,27458,280605,22242
9342,27459,280949,50467
9343,27461,280969,16077
9344,27467,282667,58255
9345,27468,283015,2191
9346,27469,283283,11553
9347,27472,283469,29832
9348,27473,283877,10726
9349,27474,284066,57100
9350,27475,284214,44793
9351,27477,284457,35110
9352,27478,284837,9298
9353,27479,284851,89591
9354,27480,285005,13899
9355,27482,285492,437
9356,27484,285727,38901
9357,27485,285906,37712
9358,27488,286152,14809
9359,27491,286751,27324
9360,27496,287425,33625
9361,27497,287535,35583
9362,27506,289229,35848
9363,27509,289889,4592
9364,27511,290160,71099
9365,27513,290661,9025
9366,27515,291032,2111
9367,27518,292490,14752
9368,27523,293715,11178
9369,27524,294594,10943
9370,27525,294918,125842
9371,27526,294939,100973
9372,27528,295682,23305
9373,27530,296696,21707
9374,27537,298482,10981
9375,27539,298504,10918
9376,27544,299213,30839
9377,27548,300902,4612
9378,27549,301167,36222
9379,27550,301235,33068
9380,27555,302585,13984
9381,27563,304262,16184
9382,27564,304678,53244
9383,27571,305999,14868
9384,27573,306097,36353
9385,27576,306432,97754
9386,27584,308152,11427
9387,27587,308772,18072
9388,27592,310775,4689
9389,27595,311361,16209
9390,27598,311913,45379
9391,27602,312700,18248
9392,27603,312773,8441
9393,27604,312843,12720
9394,27606,313724,21041
9395,27608,314063,5552
9396,27611,314979,206216
9397,27616,316768,8325
9398,27618,318081,10077
9399,27619,318403,11430
9400,27620,318725,31076
9401,27624,319758,28730
9402,27626,319917,40432
9403,27627,320193,26955
9404,27631,321781,23986
9405,27636,322545,4326
9406,27639,322674,16132
9407,27640,323332,36730
9408,27641,323443,55496
9409,27642,323531,30806
9410,27643,323551,20164
9411,27644,323807,38970
9412,27646,324013,32526
9413,27647,324264,26491
9414,27648,325123,15271
9415,27656,327169,45572
9416,27657,327409,22076
9417,27658,328077,16973
9418,27660,328832,55931
9419,27664,330099,12703
9420,27667,330500,32250
9421,27668,330501,44203
9422,27671,330911,46814
9423,27674,331811,9282
9424,27675,331834,5844
9425,27679,332831,61485
9426,27683,334541,10891
9427,27684,334725,25334
9428,27685,334965,12540
9429,27689,337103,60672
9430,27692,337824,24241
9431,27695,337930,11556
9432,27699,338139,49007
9433,27700,338309,11197
9434,27702,338450,14245
9435,27703,338467,27079
9436,27704,338763,3177
9437,27705,339135,19277
9438,27706,339291,11774
9439,27708,340477,19341
9440,27711,341495,10855
9441,27713,342150,16765
9442,27716,342492,4972
9443,27717,342520,54764
9444,27718,342570,120360
9445,27719,342689,20162
9446,27721,344510,2841
9447,27722,345549,11606
9448,27724,346293,2518
9449,27727,347048,363
9450,27728,347246,12140
9451,27729,347304,4254
9452,27731,347618,15370
9453,27734,349260,16635
9454,27735,349889,23520
9455,27736,350193,1418
9456,27738,351167,15990
9457,27740,351299,11492
9458,27741,351817,12496
9459,27742,351887,17457
9460,27743,352332,22618
9461,27744,352343,29987
9462,27746,353489,10361
9463,27751,355987,36763
9464,27752,356176,41070
9465,27754,356614,14527
9466,27756,357474,12542
9467,27758,359203,32276
9468,27759,359564,100594
9469,27760,359692,14455
9470,27762,361462,25757
9471,27764,362387,24092
9472,27765,363143,20357
9473,27768,363532,21200
9474,27769,363579,40876
9475,27771,364093,95536
9476,27772,364385,11838
9477,27773,364569,670
9478,27776,365190,25500
9479,27777,365262,85873
9480,27778,365265,12583
9481,27779,365514,21513
9482,27780,365763,12608
9483,27781,365810,14190
9484,27783,366137,49681
9485,27784,366292,9694
9486,27786,366527,12802
9487,27787,366621,22537
9488,27788,366627,9667
9489,27790,366777,13373
9490,27792,366996,37209
9491,27793,367093,10304
9492,27797,367859,40823
9493,27798,367913,9666
9494,27799,368259,13371
9495,27800,368667,11049
9496,27801,368909,9316
9497,27802,369060,11647
9498,27803,369702,1913
9499,27805,370904,45693
9500,27808,371246,2539
9501,27811,371589,15177
9502,27812,372279,14770
9503,27815,372824,5528
9504,27816,373283,10105
9505,27818,373712,38398
9506,27820,373861,1114
9507,27821,373926,179
9508,27822,374102,83
9509,27823,374180,12653
9510,27824,374184,32233
9511,27826,374277,55177
9512,27827,374339,14310
9513,27828,374345,24860
9514,27829,375073,26766
9515,27830,375104,24747
9516,27831,375912,4836
9517,27833,376890,18711
9518,27834,376968,11190
9519,27835,377031,37918
9520,27837,377062,11866
9521,27838,377091,12281
9522,27839,377109,10320
9523,27840,377744,16427
9524,27841,377992,30973
9525,27843,378284,12086
9526,27846,379225,11420
9527,27847,379296,57337
9528,27849,379576,81792
9529,27850,379593,3396
9530,27851,380366,1404
9531,27856,381936,62276
9532,27857,382330,464
9533,27858,382821,40974
9534,27862,383475,59196
9535,27864,384533,20912
9536,27865,384819,5889
9537,27866,385017,1126
9538,27867,385705,10296
9539,27869,386064,11658
9540,27871,386792,20544
9541,27873,387412,11401
9542,27874,388285,19423
9543,27875,388367,31781
9544,27876,388395,9483
9545,27878,388789,1392
9546,27879,388888,1843
9547,27881,388973,33102
9548,27882,389326,291
9549,27883,389908,88138
9550,27884,390632,28105
9551,27887,391891,5460
9552,27888,396271,51363
9553,27889,396401,16843
9554,27891,396746,4896
9555,27899,399877,8357
9556,27903,405061,24674
9557,27904,405296,3509
9558,27905,405821,11662
9559,27909,409072,10103
9560,27911,416825,33150
9561,27912,418038,13372
9562,27914,419806,36678
9563,27919,427228,21754
9564,27922,500140,23319
9565,30659,383534,41171
9566,30695,316824,23592
9567,30698,376568,47614
9568,30701,59012,986
9569,30707,405159,70
9570,30712,44954,31713
9571,30721,56062,32041
9572,30723,100873,55309
9573,30742,52218,38724
9574,30745,361668,12487
9575,30747,377556,56616
9576,30749,395169,205
9577,30764,97810,150523
9578,30767,157044,46761
9579,30776,27387,43872
9580,30781,69404,5183
9581,30783,58567,28055
9582,30791,229440,12597
9583,30793,367594,118
9584,30798,219519,113213
9585,30800,61204,62143
9586,30803,423866,1280
9587,30808,41514,88288
9588,30810,362270,421
9589,30812,338751,2567
9590,30816,293508,9833
9591,30818,363473,6478
9592,30820,361127,9692
9593,30822,385267,1901
9594,30825,290002,693
9595,30846,364961,842
9596,30848,369672,9953
9597,30850,379889,11162
9598,30854,119263,54291
9599,30856,103935,57564
9600,30861,37576,15401
9601,30863,33723,14604
9602,30867,416220,26275
9603,30883,396592,15045
9604,30890,345032,42420
9605,30892,390123,1853
9606,30894,375210,11804
9607,30896,373416,19803
9608,30898,365885,11354
9609,30905,337585,41613
9610,30942,45518,61049
9611,30949,76104,41384
9612,30952,52993,14677
9613,30954,47264,61988
9614,30958,179526,93462
9615,30970,95274,46021
9616,30977,107824,40881
9617,30981,90310,147747
9618,30991,98112,64699
9619,30994,81063,47876
9620,30996,25410,43150
9621,31000,92035,66600
9622,31004,295004,64334
9623,31011,107233,75976
9624,31026,98090,69234
9625,31030,40458,43442
9626,31032,319728,25033
9627,31035,86429,21259
9628,31038,90037,33766
9629,31040,95036,220690
9630,31042,20960,22301
9631,31045,99342,21030
9632,31047,84173,79008
9633,31049,98042,120328
9634,31053,279037,95466
9635,31060,100606,26426
9636,31079,61856,18627
9637,31083,104804,39472
9638,31086,70246,34326
9639,31090,329106,10630
9640,31101,326208,18927
9641,31104,73107,42257
9642,31107,74901,59143
9643,31109,45557,74122
9644,31112,113649,58097
9645,31114,373024,25350
9646,31116,34167,16442
9647,31123,310203,7229
9648,31133,286306,12576
9649,31140,76348,42223
9650,31148,330243,20719
9651,31150,76929,16220
9652,31152,60125,23832
9653,31154,295303,54794
9654,31156,43255,33475
9655,31158,45468,33472
9656,31160,41085,33477
9657,31162,352520,10609
9658,31165,286493,2091
9659,31184,401233,11633
9660,31188,66534,35031
9661,31193,76363,13716
9662,31195,66227,12127
9663,31201,66265,11626
9664,31203,144557,13563
9665,31205,307507,36430
9666,31221,357277,9947
9667,31223,376105,6439
9668,31225,393162,7214
9669,31247,37323,43504
9670,31251,87452,24749
9671,31255,63121,17657
9672,31258,329330,32546
9673,31260,29942,42390
9674,31263,339806,26488
9675,31267,354243,61477
9676,31270,73705,27429
9677,31284,75265,19610
9678,31290,101412,27549
9679,31297,26421,43892
9680,31309,54248,8422
9681,31330,322807,11373
9682,31337,32811,989
9683,31340,35151,43779
9684,31342,284277,49696
9685,31347,32338,34778
9686,31349,34881,25970
9687,31351,24314,100894
9688,31353,22153,44463
9689,31359,416991,39504
9690,31362,343095,14883
9691,31364,353969,11423
9692,31367,109402,10694
9693,31374,47094,16410
9694,31389,59126,26581
9695,31408,420206,342
9696,31410,363163,613
9697,31413,276617,273
9698,31420,398712,8978
9699,31422,368578,11637
9700,31424,369226,12142
9701,31427,382077,11096
9702,31429,417415,22559
9703,31431,357507,8968
9704,31433,372532,6961
9705,31435,417791,31165
9706,31437,408664,2517
9707,31445,362590,11413
9708,31447,113737,24962
9709,31467,65797,17978
9710,31469,59764,42729
9711,31474,408017,56655
9712,31485,60862,22383
9713,31487,33533,43801
9714,31490,164993,30923
9715,31494,365020,41851
9716,31498,249378,58918
9717,31502,79844,11343
9718,31522,79095,661
9719,31524,68278,10310
9720,31528,31088,36851
9721,31535,44380,147882
9722,31539,390336,27007
9723,31545,54407,29259
9724,31547,104706,53200
9725,31549,67085,55624
9726,31553,106761,2436
9727,31555,95560,20196
9728,31577,102861,61144
9729,31584,298131,6317
9730,31588,43386,68822
9731,31590,46451,27430
9732,31594,51913,43141
9733,31598,101404,135473
9734,31600,94979,41968
9735,31606,152432,34090
9736,31610,363290,34561
9737,31613,379270,45174
9738,31617,54847,16638
9739,31619,119209,118075
9740,31628,93502,42011
9741,31636,252963,7454
9742,31638,60414,70498
9743,31645,35244,63617
9744,31647,294252,23132
9745,31649,98559,68348
9746,31655,45911,37198
9747,31658,347149,4935
9748,31660,348121,8953
9749,31664,184526,10951
9750,31672,112800,42845
9751,31680,361322,193704
9752,31682,402406,41569
9753,31685,386588,8488
9754,31687,407121,13682
9755,31689,418753,12228
9756,31692,327210,32588
9757,31694,361411,57825
9758,31696,360486,561
9759,31698,362165,10214
9760,31700,317132,17880
9761,31702,424227,8340
9762,31705,401248,6414
9763,31724,284674,27202
9764,31737,58997,1942
9765,31742,70238,61574
9766,31747,99450,21433
9767,31750,88330,52778
9768,31770,42788,19119
9769,31785,388318,18279
9770,31793,291213,10636
9771,31797,30973,123452
9772,31804,403358,3040
9773,31807,326835,18538
9774,31813,303394,125953
9775,31826,372806,41475
9776,31847,34303,44875
9777,31851,24601,43128
9778,31854,21156,42641
9779,31856,368314,39179
9780,31867,331933,13498
9781,31869,41838,29993
9782,31878,373074,9470
9783,31881,169222,36867
9784,31889,400435,30698
9785,31892,89695,12721
9786,31894,331218,27042
9787,31900,378906,37232
9788,31903,288330,19765
9789,31907,109661,125109
9790,31909,104139,37527
9791,31915,37614,43492
9792,31921,75194,29578
9793,31923,72281,2926
9794,31925,73639,54302
9795,31930,60675,4710
9796,31932,37691,26243
9797,31934,31334,10568
9798,31948,65513,52943
9799,31950,50766,25103
9800,31952,373981,5204
9801,31954,424434,89065
9802,31956,354356,4974
9803,31960,203975,30331
9804,31963,65651,258
9805,31973,39417,8016
9806,31975,67500,37601
9807,31983,64169,4235
9808,31991,23158,31532
9809,31998,381682,34614
9810,32002,363504,51177
9811,32009,422093,16186
9812,32011,257516,10012
9813,32013,401488,65967
9814,32015,396041,281189
9815,32017,395699,10022
9816,32019,377471,4551
9817,32022,424129,30856
9818,32025,352994,26
9819,32029,340163,2026
9820,32031,358082,9928
9821,32049,70292,29735
9822,32056,106464,76264
9823,32058,101590,15771
9824,32060,17739,76804
9825,32062,97115,43912
9826,32074,296711,82432
9827,32076,60464,3115
9828,32078,107027,6593
9829,32082,84784,116698
9830,32084,104033,63115
9831,32088,118912,76403
9832,32090,110400,87169
9833,32109,89902,34093
9834,32116,87835,38148
9835,32120,106264,77041
9836,32122,225100,167087
9837,32124,350804,34196
9838,32126,120626,54380
9839,32128,337879,15443
9840,32139,58886,36815
9841,32141,55370,111017
9842,32149,78919,37598
9843,32151,52933,40957
9844,32153,107745,33539
9845,32156,64417,41749
9846,32158,54615,88930
9847,32160,25919,31835
9848,32162,48401,60966
9849,32166,54345,85926
9850,32168,388311,1918
9851,32170,382621,20511
9852,32172,407936,133382
9853,32174,63035,22377
9854,32179,51378,1093
9855,32181,38477,45212
9856,32196,98360,12622
9857,32199,342636,25283
9858,32203,68315,18047
9859,32211,72285,15018
9860,32213,377713,438
9861,32216,358294,24546
9862,32225,117395,57953
9863,32230,91449,64022
9864,32234,76245,42222
9865,32239,354668,11297
9866,32243,345853,11196
9867,32250,330904,33431
9868,32261,37366,18770
9869,32263,372594,37988
9870,32277,35942,40916
9871,32280,21818,42837
9872,32285,337631,1589
9873,32289,396652,13374
9874,32291,378947,9688
9875,32294,347540,228890
9876,32296,385307,10040
9877,32298,372237,11638
9878,32300,367631,540
9879,32302,430289,77120
9880,32314,374639,48463
9881,32316,43972,45218
9882,32318,307639,44540
9883,32325,80157,21666
9884,32329,78056,23916
9885,32333,281176,52277
9886,32335,112609,32208
9887,32342,399901,44634
9888,32345,21622,84298
9889,32347,26097,76499
9890,32349,29608,43865
9891,32352,112389,185441
9892,32354,372814,48598
9893,32357,39937,72847
9894,32361,27459,93313
9895,32369,42832,32078
9896,32371,40202,26038
9897,32375,60574,45694
9898,32381,53645,43029
9899,32383,62974,42622
9900,32385,78405,27495
9901,32387,60277,19884
9902,32389,117394,47007
9903,32392,292886,37748
9904,32395,57295,52302
9905,32415,116163,24922
9906,32419,107623,39327
9907,32421,111361,55563
9908,32433,89607,86458
9909,32440,102095,22434
9910,32442,109936,12778
9911,32444,85297,42106
9912,32452,206013,16198
9913,32456,110008,15283
9914,32460,119472,158
9915,32464,101588,1772
9916,32469,48801,5996
9917,32471,54326,53939
9918,32478,118641,19665
9919,32483,26955,36006
9920,32485,63036,73604
9921,32493,368711,16301
9922,32497,113703,47002
9923,32501,378428,14573
9924,32509,57578,18774
9925,32511,64451,44154
9926,32515,96409,28448
9927,32518,86308,38155
9928,32520,55618,34282
9929,32525,46022,27030
9930,32535,132905,120129
9931,32551,19412,22595
9932,32554,113799,42994
9933,32560,59346,19545
9934,32562,382734,21131
9935,32567,243991,47237
9936,32582,424565,17592
9937,32584,357110,17113
9938,32587,401792,187
9939,32589,388500,14177
9940,32591,374583,11399
9941,32593,386423,23638
9942,32596,318649,7364
9943,32598,332047,11431
9944,32600,377059,
9945,32602,365938,52796
9946,32605,397103,45824
9947,32617,91027,27271
9948,32620,356999,51945
9949,32625,64555,51104
9950,32627,88001,16551
9951,32632,70022,26332
9952,32646,88855,24964
9953,32649,76085,42229
9954,32653,36431,45220
9955,32655,261552,52663
9956,32657,93488,49565
9957,32659,274155,2029
9958,32666,376717,44181
9959,32668,337881,24619
9960,32674,76211,70926
9961,32677,43590,37214
9962,32686,66849,26774
9963,32689,84591,31944
9964,32705,97195,62637
9965,32707,106438,94794
9966,32716,75753,50435
9967,32719,64866,42617
9968,32721,58947,13524
9969,32724,95217,31219
9970,32728,74806,19971
9971,32735,71502,47406
9972,32737,63991,49225
9973,32741,61613,42691
9974,32743,235712,9674
9975,32770,386342,3875
9976,32773,105097,24182
9977,32777,33868,38770
9978,32779,72206,74948
9979,32781,60491,14689
9980,32783,67610,69321
9981,32788,219288,31321
9982,32792,58003,26638
9983,32797,75165,37512
9984,32799,22183,9653
9985,32811,20475,42637
9986,32825,88083,19673
9987,32830,362389,14842
9988,32834,40558,27883
9989,32836,201631,41115
9990,32840,84868,32085
9991,32844,33238,43824
9992,32851,95341,41954
9993,32853,66904,42611
9994,32860,86136,54156
9995,32862,63821,39225
9996,32864,57329,30204
9997,32866,48317,40633
9998,32875,40497,4595
9999,32882,33388,26182
10000,32890,73424,42260
10001,32892,56111,31442
10002,32898,417,775
10003,32902,331370,36971
10004,32906,75404,50183
10005,32914,319970,7342
10006,32917,55805,45267
10007,32923,384833,33641
10008,32925,287138,13618
10009,32928,374584,9636
10010,32935,350232,36984
10011,32941,118020,48580
10012,32943,100024,36843
10013,32952,39768,18871
10014,32954,77318,69069
10015,32957,64975,45713
10016,32959,64976,104193
10017,32966,102288,64167
10018,32968,104373,124083
10019,32972,155796,68528
10020,32974,97694,185987
10021,32979,338706,34595
10022,32988,388838,39851
10023,32994,325234,45161
10024,32999,37465,84084
10025,33001,33407,84087
10026,33004,371724,7453
10027,33008,378215,15961
10028,33019,405743,6183
10029,33021,85496,8220
10030,33027,78251,35170
10031,33036,72926,20187
10032,33049,53957,38151
10033,33051,67763,20628
10034,33072,72962,43003
10035,33081,345591,16250
10036,33085,384806,10065
10037,33090,277909,30863
10038,33092,275182,49920
10039,33098,401504,31065
10040,33102,65597,22033
10041,33110,36260,37992
10042,33113,41088,32850
10043,33117,93258,68883
10044,33119,43809,43379
10045,33124,384369,9393
10046,33126,79180,16972
10047,33129,355857,21325
10048,33132,403537,13409
10049,33134,360216,14287
10050,33136,372334,24363
10051,33138,362004,13073
10052,33140,398971,35384
10053,33142,192766,113178
10054,33145,391304,8976
10055,33148,388183,27360
10056,33150,354595,29078
10057,33152,206113,38717
10058,33154,413845,13020
10059,33158,329774,11679
10060,33160,361498,25007
10061,33162,320661,1495
10062,33164,397065,10066
10063,33166,375679,1640
10064,33168,347369,67445
10065,33171,370986,11171
10066,33188,89601,14750
10067,33191,48233,43260
10068,33193,59956,11799
10069,33201,177747,53116
10070,33226,66602,24444
10071,33229,53602,83995
10072,33235,63141,42626
10073,33237,28216,43881
10074,33245,21571,46594
10075,33247,45361,43344
10076,33251,21739,26614
10077,33253,85501,133750
10078,33255,31826,16902
10079,33261,40765,41131
10080,33264,111341,31414
10081,33267,31754,40730
10082,33270,413893,15318
10083,33288,64541,13384
10084,33292,36022,48993
10085,33294,90248,9463
10086,33296,218864,13163
10087,33310,387892,26810
10088,33312,19777,20625
10089,33316,52654,1566
10090,33318,263467,21997
10091,33321,40740,30624
10092,33328,93664,44658
10093,33330,245090,48130
10094,33340,116767,27233
10095,33342,441758,41386
10096,33358,332285,24078
10097,33363,395173,43271
10098,33376,374273,26541
10099,33380,280381,63066
10100,33389,73109,37720
10101,33393,36983,18050
10102,33397,96740,155325
10103,33401,7613,31819
10104,33410,291832,14672
10105,33415,292242,11628
10106,33421,342272,10913
10107,33424,57254,11605
10108,33426,370244,16976
10109,33435,379357,38643
10110,33437,342258,10027
10111,33443,106305,2444
10112,33445,119626,43429
10113,33451,74252,19413
10114,33454,104782,11139
10115,33463,99472,10837
10116,33480,31066,32610
10117,33487,397619,1279
10118,33493,121766,1895
10119,33495,384642,9981
10120,33499,369735,4379
10121,33507,78736,31200
10122,33524,25037,37215
10123,33533,379577,56946
10124,33539,365109,11019
10125,33555,32637,28423
10126,33558,337721,14694
10127,33564,55913,20271
10128,33567,29971,29872
10129,33573,86303,85014
10130,33581,270911,46112
10131,33585,411705,27
10132,33587,37415,16373
10133,33592,307213,25649
10134,33603,393775,19398
10135,33608,35790,100605
10136,33610,35664,43506
10137,33615,351283,953
10138,33621,381429,16605
10139,33624,71080,42268
10140,33629,106233,13064
10141,33639,438205,14358
10142,33641,420952,26825
10143,33644,449086,12700
10144,33646,398165,9291
10145,33649,384504,19316
10146,33655,119709,34309
10147,33660,352248,921
10148,33669,403508,9779
10149,33672,355702,9787
10150,33675,344604,16932
10151,33677,436727,23825
10152,33679,356910,787
10153,33681,424774,14199
10154,33683,338095,10226
10155,33685,373908,21295
10156,33688,437407,20651
10157,33709,103105,56321
10158,33722,377084,9528
10159,33725,388139,12109
10160,33737,106676,47945
10161,33743,135706,13935
10162,33750,387914,20941
10163,33755,97444,18289
10164,33760,38303,43471
10165,33762,411291,65579
10166,33767,58153,3011
10167,33779,184424,13589
10168,33781,43949,11620
10169,33790,45607,43354
10170,33794,372784,272
10171,33799,362417,5845
10172,33801,399102,15767
10173,33808,344273,44524
10174,33815,380623,15648
10175,33817,382189,9709
10176,33819,382073,29080
10177,33821,405861,10274
10178,33823,356443,45881
10179,33826,384488,25248
10180,33830,400497,11451
10181,33832,381717,25312
10182,33834,418819,11683
10183,33836,374536,9722
10184,33838,436724,2287
10185,33844,400420,18497
10186,33847,275408,47924
10187,33852,26104,43888
10188,33861,62861,2994
10189,33863,28401,76094
10190,33880,415978,1382
10191,33893,395125,9534
10192,33896,420251,33908
10193,33898,381270,14653
10194,33901,380687,9976
10195,33903,408777,276
10196,33905,49778,28000
10197,33912,78444,38731
10198,33914,43955,25876
10199,33917,44896,93775
10200,33919,337945,25426
10201,33921,385990,38046
10202,33928,364079,24703
10203,33930,365478,2151
10204,33933,69436,42491
10205,33940,78133,102841
10206,33945,69035,42488
10207,33956,36582,120747
10208,33958,26129,26323
10209,33966,106613,12574
10210,33970,104201,115565
10211,33972,43526,22968
10212,33974,71514,31901
10213,33988,108410,50536
10214,33994,185284,15719
10215,33998,101694,28455
10216,34002,30696,15938
10217,34004,167116,2095
10218,34008,366287,18503
10219,34016,72637,20914
10220,34018,31060,22553
10221,34026,71960,26762
10222,34032,367188,34308
10223,34039,32284,43809
10224,34045,325596,11588
10225,34048,407304,74
10226,34051,79596,16659
10227,34057,67148,39464
10228,34063,60445,28270
10229,34065,61405,4889
10230,34072,428803,1667
10231,34076,407342,78293
10232,34099,119429,100196
10233,34111,455507,13014
10234,34129,376108,7233
10235,34135,380485,78344
10236,34138,103838,73376
10237,34143,382628,9009
10238,34148,411270,1553
10239,34150,120667,9738
10240,34153,436613,14278
10241,34155,299478,55650
10242,34158,239509,125360
10243,34162,396269,9522
10244,34164,361693,14922
10245,34170,78924,77593
10246,34177,73113,17599
10247,34185,98383,28706
10248,34189,122768,48232
10249,34193,37611,26654
10250,34198,409184,1826
10251,34206,122029,54858
10252,34214,53856,43100
10253,34216,363029,36484
10254,34224,66154,21886
10255,34226,52296,84079
10256,34229,44419,43367
10257,34231,416499,21115
10258,34234,357037,36401
10259,34238,381637,38530
10260,34240,435100,38516
10261,34246,118015,14646
10262,34271,410097,10476
10263,34292,99740,11309
10264,34299,60120,34012
10265,34306,34922,21366
10266,34312,330111,31063
10267,34314,327753,33693
10268,34319,399201,1635
10269,34321,408524,13341
10270,34323,395584,1696
10271,34326,403217,1665
10272,34330,368089,9775
10273,34332,405325,11459
10274,34334,382992,10048
10275,34336,417001,11648
10276,34338,436078,15258
10277,34353,90223,123049
10278,34359,60453,42719
10279,34364,105577,41776
10280,34369,66109,72899
10281,34371,25351,57866
10282,34373,116791,10542
10283,34375,378897,12497
10284,34378,104155,5237
10285,34386,323630,32242
10286,34397,193364,37632
10287,34405,379786,16320
10288,34411,446320,19112
10289,34416,95515,37640
10290,34426,417182,193661
10291,34435,73707,12259
10292,34437,412019,308
10293,34450,98019,25074
10294,34464,140825,26935
10295,34466,150992,5319
10296,34469,23775,27449
10297,34473,45186,85783
10298,34482,43362,39946
10299,34488,43560,54139
10300,34499,368774,26579
10301,34505,241073,40254
10302,34511,290747,18882
10303,34517,61398,42689
10304,34520,377818,6519
10305,34523,406650,13919
10306,34526,371939,25956
10307,34528,418773,1444
10308,34530,367652,11453
10309,34532,397101,9913
10310,34534,430105,8292
10311,34536,326905,13922
10312,34538,348505,24461
10313,34540,381505,14166
10314,34542,427312,501
10315,34548,77138,31542
10316,34552,443518,28201
10317,34579,246404,18165
10318,34583,69121,27292
10319,34608,52619,57103
10320,34624,57542,37204
10321,34643,56579,41279
10322,34645,73600,32051
10323,34648,380164,37284
10324,34659,274659,37254
10325,34666,259127,18976
10326,34696,67900,42741
10327,34729,317042,17110
10328,34767,378407,25975
10329,34800,89839,17824
10330,34811,396184,11328
10331,35008,28517,108348
10332,35015,361715,15907
10333,35050,50126,68850
10334,35082,424237,46825
10335,35331,32404,22965
10336,35347,47834,11848
10337,35386,204058,34921
10338,35618,202623,37270
10339,35629,332381,27217
10340,35636,98453,25199
10341,35640,29120,53857
10342,35681,472536,306323
10343,35721,101550,52660
10344,35738,77952,85420
10345,35807,49830,43313
10346,35826,291905,12147
10347,35828,375611,31977
10348,35836,405422,6957
10349,35843,326036,1917
10350,35853,32356,79684
10351,35906,367153,16764
10352,35957,421239,11460
10353,36046,363768,33459
10354,36056,51899,14674
10355,36083,347473,14134
10356,36086,112870,19404
10357,36152,89052,42034
10358,36247,387233,35304
10359,36264,44937,94529
10360,36276,387898,445
10361,36286,113918,74840
10362,36289,133385,9564
10363,36312,51816,102081
10364,36326,374248,21290
10365,36363,91341,20874
10366,36373,117905,37185
10367,36392,403016,17186
10368,36397,361089,14175
10369,36401,355295,4442
10370,36405,35798,59882
10371,36426,34521,22741
10372,36436,300270,44413
10373,36462,378661,65513
10374,36477,401244,13169
10375,36509,402901,9042
10376,36511,434424,17926
10377,36513,407732,15022
10378,36517,387131,1985
10379,36519,388482,9335
10380,36523,462333,56214
10381,36525,425123,9007
10382,36527,377107,9777
10383,36529,399295,1830
10384,36531,428251,7182
10385,36533,384286,10092
10386,36535,404030,340
10387,36537,318761,1546
10388,36539,429177,23703
10389,36541,356159,47488
10390,36545,291928,15155
10391,36553,29047,78734
10392,36576,25580,51277
10393,36630,119565,61675
10394,36683,103243,59704
10395,36708,385690,65215
10396,36711,85267,36832
10397,36752,86192,17386
10398,36799,400063,16374
10399,36804,302361,14759
10400,36816,64026,121043
